Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7107903,2018-05-18 00:09:25,2018-05-12 14:20:48,234781083,46714607390,234781083,198,19606,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107903.sralite.1,SRX4036140,CFA.88176.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS932140,SAMN03580411,simple,9615,Canis lupus familiaris,88176,,,,,MISSING,,no,,,,,NHGRI,SRA699439,,public,178BB97D7D4BB436B7BE7918F1A55F4B,EAF3B0576AD8154966254BE04F44D404
SRR7107902,2018-05-18 00:09:25,2018-05-12 14:49:17,236965081,47147593655,236965081,198,19924,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107902.sralite.1,SRX4036139,CFA.88175.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS932141,SAMN03580410,simple,9615,Canis lupus familiaris,88175,,,,,MISSING,,no,,,,,NHGRI,SRA699439,,public,A2C3B869B7BFD873346FF3EFCFAF480B,B6498B76D26D8AC1A0FFC03C206FE891
SRR7107901,2018-05-10 00:06:33,2018-05-03 20:59:30,372622195,74004962026,372622195,198,31518,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107901.sralite.1,SRX4036138,CFA.86414.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS932142,SAMN03580409,simple,9615,Canis lupus familiaris,86414,,,,,male,,no,,,,,NHGRI,SRA699439,,public,FD047B48094246D99A6D9FA98CE02247,9C8A7466EE8E1C358234F0BB07301EE1
SRR7107907,2018-05-09 00:10:53,2018-05-03 19:59:09,379685886,68343459480,379685886,180,26156,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107907.sralite.1,SRX4036144,SZAXPI012802-14,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS933415,SAMN03652998,simple,246881,Canis lupus chanco,BGI-01505070002,,,,,,,no,,,,,NHGRI,SRA699439,,public,C5FBB22848912822CB0BD1C360981E99,51426A9C6D300A0B4B521BD1858CEAEC
SRR7107910,2018-05-09 00:10:53,2018-05-03 20:04:15,381624023,68692324140,381624023,180,26116,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107910.sralite.1,SRX4036147,SZAXPI012808-15,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS933418,SAMN03653001,simple,246881,Canis lupus chanco,BGI-01505070003,,,,,,,no,,,,,NHGRI,SRA699439,,public,643924911A6A8D267A4C9A3E6A1F592D,4B33A6A09D54E6FBA406382EDB547895
SRR7107908,2018-05-10 00:06:33,2018-05-03 22:45:53,380640293,68515252740,380640293,180,26808,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107908.sralite.1,SRX4036145,SZAXPI012803-19,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS933416,SAMN03652999,simple,246881,Canis lupus chanco,BGI-01505070005,,,,,,,no,,,,,NHGRI,SRA699439,,public,87F7C58A17C292B54EEB031C2A3EDDAB,B84E253B2E57308FDE1CC358DC99DEAB
SRR7107909,2018-05-10 00:06:33,2018-05-04 03:00:05,343304311,61794775980,343304311,180,24913,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107909.sralite.1,SRX4036146,SZAXPI012804-22,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS933417,SAMN03653000,simple,246881,Canis lupus chanco,BGI-01505070007,,,,,,,no,,,,,NHGRI,SRA699439,,public,169BD53E1B0E649003AF5F58D1A8DF17,A492790C807F5038963E49E6E0915E29
SRR7107906,2018-05-09 00:10:53,2018-05-03 20:28:23,378057760,68050396800,378057760,180,26174,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107906.sralite.1,SRX4036143,SZAXPI014377-129,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS933414,SAMN03652997,simple,246881,Canis lupus chanco,BGI-01505070008,,,,,,,no,,,,,NHGRI,SRA699439,,public,EED0830038F072FE9DED1D0E1A65C032,3835713B0D70EE65E9F2BBF328B3FC0F
SRR7107914,2018-05-14 00:07:24,2018-05-07 23:17:42,383797031,76759406200,383797031,200,31418,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107914.sralite.1,SRX4036151,DOGxwbRRDCEAAPEI-4,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124623,SAMN04195504,simple,9615,Canis lupus familiaris,Astro_origin,,,,,male,,no,,,,,NHGRI,SRA699439,,public,ED091771F7B250CFB2EABDE655A55664,2113E00DA5AAFF70EBC6B04C87183BCB
SRR7107912,2018-05-09 00:10:53,2018-05-03 19:57:21,375205868,67537056240,375205868,180,27380,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107912.sralite.1,SRX4036149,SZAXPI012813-13,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS933420,SAMN03653003,simple,246881,Canis lupus chanco,BGI-01505070001,,,,,,,no,,,,,NHGRI,SRA699439,,public,07BE23F47E13892F261241CC670510C9,5C6CBA1D0EA26F36E4AC80CB82B10005
SRR7107913,2018-05-09 00:10:53,2018-05-03 19:54:36,359505333,64710959940,359505333,180,26771,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107913.sralite.1,SRX4036150,SZAXPI012815-18,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS933421,SAMN03653004,simple,246881,Canis lupus chanco,BGI-01505070004,,,,,,,no,,,,,NHGRI,SRA699439,,public,9BC5291B8A94475A0B4114F413D840AE,01252301743287807606861E0D91B5F8
SRR7107911,2018-05-10 00:06:33,2018-05-04 02:40:04,378972646,68215076280,378972646,180,26647,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107911.sralite.1,SRX4036148,SZAXPI012812-26,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS933419,SAMN03653002,simple,246881,Canis lupus chanco,BGI-01505070006,,,,,,,no,,,,,NHGRI,SRA699439,,public,76E5FE2A7949F632D26CE992FDD3693D,7F9BFD4EA6B3244A15AC5C3EC8C39567
SRR7107915,2018-05-14 00:07:24,2018-05-07 12:41:21,356830554,71366110800,356830554,200,29366,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107915.sralite.1,SRX4036152,DOGxwbRRDDEAAPEI-1,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124619,SAMN04195507,simple,9615,Canis lupus familiaris,Trakr_origin,,,,,male,,no,,,,,NHGRI,SRA699439,,public,53B03AF36D09ABAAA10E0E6CE09928CC,AEAC87A8560B30623A0F6CE1A51F9E1B
SRR7107920,2018-05-18 00:09:25,2018-05-12 16:23:06,152010995,30402199000,152010995,200,13256,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107920.sralite.1,SRX4036157,CFA.72023.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124463,SAMN04196848,simple,9615,Canis lupus familiaris,72023,,,,,male,,no,,,,,NHGRI,SRA699439,,public,8A66ADF4D53407B37933467104675A1F,4FFDF47B5D21FEE82FC0C73510A1E7DB
SRR7107919,2018-05-18 00:09:25,2018-05-12 14:43:34,103835881,20767176200,103835881,200,9585,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107919.sralite.1,SRX4036156,CFA.72022.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124464,SAMN04196847,simple,9615,Canis lupus familiaris,72022,,,,,female,,no,,,,,NHGRI,SRA699439,,public,EDA43B61F6D91AE97B3C7330F67BAD00,7E14CB714F12D955F59A2853829C7731
SRR7107918,2018-05-09 00:10:53,2018-05-03 20:00:45,329625470,65925094000,329625470,200,32675,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107918.sralite.1,SRX4036155,CFA.71102.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124465,SAMN04196846,simple,9615,Canis lupus familiaris,71102,,,,,male,,no,,,,,NHGRI,SRA699439,,public,167EB3589B714F249A364803E487A11E,3DDE541875CAB063BC6CE319F5F34A28
SRR7107917,2018-05-09 00:10:53,2018-05-03 20:57:17,142309528,35643380000,142309528,250,18118,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107917.sralite.1,SRX4036154,CFA.70668.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124466,SAMN04196845,simple,9615,Canis lupus familiaris,70668,,,,,female,,no,,,,,NHGRI,SRA699439,,public,144F0C0B4A59C065D98B5B4A9C223F6E,8DB89A6412A2C0CD0DF2DA042579DFDD
SRR7107916,2018-05-18 00:09:25,2018-05-12 21:53:17,396098720,79219744000,396098720,200,32661,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107916.sralite.1,SRX4036153,DOGxwbRRDAEAAPEI-7,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124644,SAMN04195509,simple,9615,Canis lupus familiaris,Yorkshire_1,,,,,not applicable,,no,,,,,NHGRI,SRA699439,,public,1B57CD8E5237BF297007F58F23C481E8,ACE3B5C80B7CB55E44C1C36C3CF63B5B
SRR7107921,2018-05-09 00:10:53,2018-05-03 19:49:13,318246007,63429766446,318246007,199,28192,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107921.sralite.1,SRX4036158,CFA.88986.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,SRS1124462,SAMN04196849,simple,9615,Canis lupus familiaris,88986,,,,,female,,no,,,,,NHGRI,SRA699439,,public,CE37CA004D32AEA3AA611B638F0F4449,597258CDA53EB6870FFF371B02BB656E
SRR7107922,2018-05-10 00:06:33,2018-05-04 02:31:29,295179577,58749174821,295179577,199,24659,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107922.sralite.1,SRX4036159,CFA.88987.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,SRS1124461,SAMN04196850,simple,9615,Canis lupus familiaris,88987,,,,,male,,no,,,,,NHGRI,SRA699439,,public,DED9C891C9BF55BA30FBCF4D06909D42,89DA9175C3BB213ECDE5B79DAFBCA68A
SRR7107923,2018-05-14 00:07:24,2018-05-07 09:44:24,284395273,56633692219,284395273,199,24128,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107923.sralite.1,SRX4036160,CFA.88989.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,SRS1124460,SAMN04196851,simple,9615,Canis lupus familiaris,88989,,,,,female,,no,,,,,NHGRI,SRA699439,,public,BAC32631848ACC00F2141557145A36F3,5641CD0FAF33D3E462ACD28A205E154D
SRR7107924,2018-05-14 00:07:24,2018-05-07 12:46:40,333393564,66328662606,333393564,198,26604,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107924.sralite.1,SRX4036161,CFA.89447.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124459,SAMN04196852,simple,9615,Canis lupus familiaris,89447,,,,,male,,no,,,,,NHGRI,SRA699439,,public,5F71448B03B1E7C751E1442775E11734,552C8B5CD1DA66BD46D424E1F645623F
SRR7107925,2018-05-10 00:06:33,2018-05-03 21:45:17,339945969,67638457719,339945969,198,27869,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107925.sralite.1,SRX4036162,CFA.89449.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,SRS1124458,SAMN04196853,simple,9615,Canis lupus familiaris,89449,,,,,female,,no,,,,,NHGRI,SRA699439,,public,C16348BBFE4408E631F7DEDFB1B56F17,911073E09EFBE3F719BF2BED689522B3
SRR7107926,2018-05-14 00:07:24,2018-05-08 04:42:32,376930517,75001124003,376930517,198,30425,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107926.sralite.1,SRX4036163,CFA.90481.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124457,SAMN04196854,simple,9615,Canis lupus familiaris,90481,,,,,male,,no,,,,,NHGRI,SRA699439,,public,54EEF2E83B11A3CC014876D9D9C78D10,D9850F0EB7225D10D03739613FBCE7EC
SRR7107927,2018-05-10 00:06:33,2018-05-03 23:37:27,414490911,82477056776,414490911,198,34545,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107927.sralite.1,SRX4036164,CFA.90482.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124456,SAMN04196855,simple,9615,Canis lupus familiaris,90482,,,,,female,,no,,,,,NHGRI,SRA699439,,public,F49B30B1633D6B5ADE246ADF371A0606,AF49C8220A15935CD306BE34D63949E3
SRR7107928,2018-05-10 00:06:33,2018-06-19 16:16:14,378315921,75278560982,378315921,198,30830,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107928.sralite.1,SRX4036165,CFA.90483.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124455,SAMN04196856,simple,9615,Canis lupus familiaris,90483,,,,,male,,no,,,,,NHGRI,SRA699439,,public,09F129F68267C5BAF6DFB5DAD9B0A52B,5C7B63F4AFE81D81BFA8BC3BFADCF7F4
SRR7107929,2018-05-10 00:06:33,2018-05-03 20:55:53,388873020,77379079902,388873020,198,30966,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107929.sralite.1,SRX4036166,CFA.90594.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124454,SAMN04196857,simple,9615,Canis lupus familiaris,90594,,,,,male,,no,,,,,NHGRI,SRA699439,,public,B8C734F995EF6FED34947C68B0215ED3,12461A9185BFC56E5E6D6E7B74551129
SRR7107930,2018-05-10 00:06:33,2018-05-03 23:38:33,317358916,63149497783,317358916,198,25199,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107930.sralite.1,SRX4036167,CFA.90595.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124453,SAMN04196858,simple,9615,Canis lupus familiaris,90595,,,,,male,,no,,,,,NHGRI,SRA699439,,public,82D49C26C8E10582F47B6FA15F62F11C,140C945D236EAF9EC15E4BDD63B19A95
SRR7107931,2018-05-14 00:07:24,2018-05-08 05:50:16,408887673,81358227904,408887673,198,32405,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107931.sralite.1,SRX4036168,CFA.91179.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,SRS1124452,SAMN04196859,simple,9615,Canis lupus familiaris,91179,,,,,UNKNOWN,,no,,,,,NHGRI,SRA699439,,public,7D1F390B1CD1D63EF7FBC98806C20A15,EAE6238CEC1B1E0B817353242B5113C1
SRR7107932,2018-05-10 00:06:33,2018-05-03 20:47:36,406396161,80866040219,406396161,198,32170,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107932.sralite.1,SRX4036169,CFA.91180.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,SRS1124451,SAMN04196860,simple,9615,Canis lupus familiaris,91180,,,,,female,,no,,,,,NHGRI,SRA699439,,public,09AA440C20C4A9B0CC7BC4CE0FAE22D3,93D74BBA88711A33B4CD826783761A03
SRR7107933,2018-05-19 06:29:09,2018-05-12 22:53:22,315012881,62680779425,315012881,198,24404,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107933.sralite.1,SRX4036170,CFA.92565.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124450,SAMN04196861,simple,9615,Canis lupus familiaris,92565,,,,,male,,no,,,,,NHGRI,SRA699439,,public,FE4374E8BA2DCFB50DC59C063FCFAC2C,11315A4BF723349E5D8719FA2F44FE94
SRR7107934,2018-05-18 00:09:25,2018-05-12 22:26:29,290198962,57743044729,290198962,198,22801,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107934.sralite.1,SRX4036171,CFA.92566.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1124449,SAMN04196862,simple,9615,Canis lupus familiaris,92566,,,,,female,,no,,,,,NHGRI,SRA699439,,public,2E4999A1618AEF7CEE7A1486F3B0D378,45FA2196E61059B2E52764827D96659B
SRR7107935,2018-05-18 00:09:25,2018-05-12 21:02:54,357826704,71198674249,357826704,198,29033,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107935.sralite.1,SRX4036172,CFA.94080.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,SRS1124448,SAMN04196863,simple,9615,Canis lupus familiaris,94080,,,,,male,,no,,,,,NHGRI,SRA699439,,public,A8ED5587F633EC73894A51D6DC3E1D53,F4668D8BADA0ED2A28775E005D8EDE4A
SRR7107936,2018-05-18 00:09:25,2018-05-12 19:35:28,369686277,73535367844,369686277,198,30292,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107936.sralite.1,SRX4036173,CFA.94089.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,SRS1124447,SAMN04196864,simple,9615,Canis lupus familiaris,94089,,,,,female,,no,,,,,NHGRI,SRA699439,,public,DE6374C3D5F21D77420C1997AFA1364A,91F6F1F28FF147A5BE6834F844471AE5
SRR7107937,2018-05-18 00:09:25,2018-05-12 19:59:31,351934708,70023488105,351934708,198,29896,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107937.sralite.1,SRX4036174,CFA.94090.AP,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,SRS1124446,SAMN04196865,simple,9615,Canis lupus familiaris,94090,,,,,male,,no,,,,,NHGRI,SRA699439,,public,BF79DF87F79D100DEFF72575029FBE2A,48B189515ED56EA237D1BE3C7CF3BF97
SRR7107939,2018-05-18 00:09:25,2018-05-12 17:41:06,69985380,34226652107,69985380,489,14816,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107939.sralite.1,SRX4036176,NGSDOG022,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP144493,PRJNA448733,,448733,SRS1263309,SAMN04440505,simple,9615,Canis lupus familiaris,NGSDOG022,,,,,female,,no,,,,,NHGRI,SRA699439,,public,7390B1087E8AB267D06B330B1D6061BE,0CD180F8702FA15448DCDA6C874B5059
SRR7107940,2018-05-18 00:09:25,2018-05-12 18:08:51,64640608,31512890433,64640608,487,13358,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107940.sralite.1,SRX4036177,NGSDOG023,WGS,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP144493,PRJNA448733,,448733,SRS1263310,SAMN04440506,simple,9615,Canis lupus familiaris,NGSDOG023,,,,,female,,no,,,,,NHGRI,SRA699439,,public,CE38FAD402F00E27D70C7759B72C970D,0C3649D1AE887DE0B4804A5C5F575DDB
SRR7107938,2018-05-09 00:10:53,2018-05-03 20:42:48,204144324,40828864800,204144324,200,15820,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107938.sralite.1,SRX4036175,RKW1387,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1136754,SAMN04209256,simple,9612,Canis lupus,RKW1387,,,,,not collected,,no,,,,,NHGRI,SRA699439,,public,DBF40E5E2B0AAD0764D3A572DC83B90C,45D5833FE7A6542E84B4FA4A3AE0194C
SRR7107941,2018-05-14 00:07:24,2018-05-08 04:29:07,250616106,50624453412,250616106,202,19537,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107941.sralite.1,SRX4036178,zoe,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,SRS1397510,SAMN04851098,simple,9615,Canis lupus familiaris,zoe,,,,,female,,no,,,,,NHGRI,SRA699439,,public,AB55C309DED57A727A80E62990B9B780,92D745EC29DC918B4A98030C8DBB1B0E
SRR7107942,2018-05-10 00:06:33,2018-05-04 00:32:39,305927479,94153147162,305927479,307,36349,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107942.sralite.1,SRX4036179,IBW_wgs_1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,SRS1397562,SAMN04851099,simple,425934,Canis lupus signatus,Penelope,,,,,female,,no,,,,,NHGRI,SRA699439,,public,9619F4744AD72304962177546FCC7C5F,660A2021050AA79BCC87803790D49581
SRR7107943,2018-05-09 00:10:53,2018-05-03 20:58:20,200119280,37246558992,200119280,186,14979,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107943.sralite.1,SRX4036180,PT49,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1397563,SAMN04851101,simple,9615,Canis lupus familiaris,PT49,,,,,male,,no,,,,,NHGRI,SRA699439,,public,E34D111AD15D56A61C16DE7284EB2766,2E666C764156E7180B37C96299752147
SRR7107944,2018-05-09 00:10:53,2018-05-03 19:09:25,152818158,27507268440,152818158,180,7001,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107944.sralite.1,SRX4036181,Dog05,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1397564,SAMN04851103,simple,9615,Canis lupus familiaris,Dog05,,,,,male,,no,,,,,NHGRI,SRA699439,,public,07B32E55062EED0ED93C028B549CC47D,CE36CE868903015F30AA365841126384
SRR7107945,2018-05-09 00:10:53,2018-05-03 19:27:42,102573046,20719755292,102573046,202,7949,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107945.sralite.1,SRX4036182,1756_lib1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS1397565,SAMN04851104,simple,9615,Canis lupus familiaris,1756,,,,,female,,no,,,,,NHGRI,SRA699439,,public,240D3C6E7F94E28C044DA2047BF4008A,E0A8AF2561DD37D39A61D22F201E81BE
